@relation letterRecog-weka.filters.unsupervised.attribute.DMI-D2-N-1-F0.25-E-1-I-1-L1.0E-4

@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute Class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
2,5.05079,4,4,1,7,5,3,1,6,0,8,2,7,1,7,A
1,0,2,0,0,5,11,6,1,9,5,5,0,9,3,8,P
5,6,6,7,6,6,12,3,5,9,7,6,4,9,5,6,F
5,10,7,8,4,4,8.696918,2,8,10,12,9,3,9,4,5,X
3,6,4,4,2,6,6.950896,6,7,7,6,12,1,8,4,10,C
3,8,5,6,4,9,6,4,6,10,5,6,2,8,6,9,B
1,0,1,0,0,7,14,1,4,7,10,8,0,8,0,8,T
3,6.823365,5,6,2,7,8,8,7,7,7,8,3,8,4,8,O
3,8.264137,5,7,1,7,15,0,6,7,11,8,0,8,0,8,T
4,8,6,6,5,8,7.928522,4,1,6,9,8,7,11,0,8,W
7,7,7,5,4,3,11,3,3,10,10,8,7,10,2,6,W
2,5.164157,4,4,3,8,7,5,6,9,5,5,2,8,3,8,D
4,5.574019,5,4,3,9,11,3,1,4,10,9,3,11,4,9,V
5,10,7,8,10,8.330854,7.069606,5,5,7,6,6,4,7,7,5,D
3,3.457123,5,3,3,8,11,3,2,6,9,8,7,11,0,8,W
4,7,5,5,5,9,7.181091,4,3,8,5,8,3,9,9,9,S
3,10,4,8,3,14,3,5,4,13,2,9,0,7,0,8,J
3,6,5,4,2,7,7.365294,6,7,5,10,9,3,9,1,8,U
4,7,5,5,3,8,7,8,5,10,6,8,3,8,3,8,O
3,5,5,3,3,9,6,3,6,10,4,7,4,7,6,9,B
3,6,5,4,3,8,7,2,10,11,5,9,1,8,6,9,Z
2,2,3,3,2,7,7,6,6,7,6,5,2,8,3,7,D
3,5,3,3,2,8,7.472747,7,5,7,6,7,2,9,9,8,S
6,11,8,8,10,7,7,4,5,6,6,9,8,9,8,7,K
10,12.816296,10,8,7,5,11,3,3,9,8,7,8,11,3,5,W
6,9,8,6,6,9,10,6,5,6,5,6,3,9,9,4,Z
1,1,2,2,1,6,8,6,6,9,7,12,1,9,3,10,C
2,6,4,4,2,6,11,3,3,8,11,8,2,11,1,9,V
3,5,5,4,4,8,12.305614,4,4,6,6,8,4,10,1,7,U
2,4,4,6,1,7,14,0,6,8,11,8,0,8,0,8,T
6,10,8,8,8,8,7,9,5,6,6,9,3,8,5,5,U
5,11,6,8,5,6,6,6,6,10,6,13,3,8,4,9,G
3,7.801574,6,7,1,9,10,3,2,6,13,8,2,11,0,8,Y
6,11,6,8,3,5,7.687848,7,8,13,10,11,2,10,3,7,C
7,15,8,8,5,10,4.041446,3,8,11,2,8,4,5,4,9,X
4,9,6,7,5,7,7,7,8,6,5,4,3,8,3,7,D
6,9,9,8,10,7,7.740588,5,5,7,7,8,7,9,9,6,B
5,11,7,9,8,8,7,5,4,7,5,7,4,8,6,8,B
4,8.601001,6,7,5,8,7,6,6,9,6,6,3,8,7,8,B
4,7,5,5,4,6,7.050932,6,5,9,7,12,3,8,4,9,G
5,9.024688,7,8,4,8,9,7,6,6,8,9,3,7,6,10,Q
5,7.297854,6,5,6,8,7,4,4,7,5,7,6,8,5,8,B
1,0.550664,2,1,0,7,10,3,1,7,13,8,1,11,0,8,Y
5,11,5,8,2,0,0,6,6,0,1,5,0,8,0,8,L
2,1.717865,3,1,2,7,7,6,7,7,6,5,2,8,3,7,D
3,5,6,4,3,9,7,1,9,10,4,7,2,8,3,8,X
4,11,7,8,8,9,7.745153,1,5,9,5,5,5,10,6,5,F
7,12,7,7,5,9,6.732834,4,7,10,5,7,6,8,8,6,D
5,10,6,8,5,4,12,5,5,12,9,4,2,12,1,5,T
4,8,5,6,3,6,7,6,7,12,8,11,2,10,4,7,C
2,3,3,1,1,7,7,5,5,9,6,9,2,9,4,10,G
4,8.755499,4,8,1,0,1,6,6,0,0,6,0,8,0,8,L
2,3,4,2,2,7,7,6,5,6,6,9,2,9,4,9,G
2,7.401618,3,6,2,7,13,0,5,7,10,8,0,8,0,8,T
2,7,4,5,2,8,10,1,6,5,11,8,1,11,1,8,Y
5,7,5,5,2,3,11.300402,5,4,12,12,7,2,10,1,8,V
4,9,5,7,3,4,11,3,7,11,10,6,1,10,3,5,F
3,5.951298,3,5,2,7,7,13,2,5,6,8,5,8,0,8,N
4,9,6,6,4,3,7.75364,2,8,11,12,10,3,8,4,4,X
3,7,4,5,3,6,7,5,9,7,7,9,1,9,7,8,Z
2,9,2,7,3,7,7.178369,0,7,7,6,8,0,8,3,8,I
5,10,5,8,3,3,10.957143,2,3,9,11,8,3,11,1,7,V
4,7.522267,5,6,4,8,8,7,5,7,6,8,2,8,8,8,S
4,6.564366,5,5,3,6,7,6,8,5,6,13,1,6,5,9,C
3,6.488402,4,5,2,3,9,6,7,11,11,11,1,8,2,6,C
3,7.653312,4,7,2,7,8,15,1,7,5,8,3,8,0,8,H
4,9,6,7,8,8,6,4,4,6,7,8,8,9,5,6,U
5,8.990565,6,7,7,7,9,5,6,8,5,7,5,8,10,5,F
4,6,4,4,3,8,7,7,6,9,5,7,3,8,3,8,O
5,9,7,7,7,8,10,7,4,6,6,11,5,8,8,9,E
3,3,4,2,2,7,7.454633,6,6,7,6,5,5,8,3,7,D
4,5,5,3,2,6,7.728371,6,7,7,10,9,3,9,0,8,U
4,7.18712,5,6,2,8,8,9,7,6,7,9,3,8,4,8,O
3,10,6,7,1.05197,8,8,4,3,6,14,8,3,9,0,8,V
4,9,6,6,8,9,7.145055,4,3,6,7,7,6,10,7,6,B
4,9,5,7,6,5,7,4,5,7,6,9,6,10,5,7,C
1,3,2,2,1,10,7,1,5,11,4,8,0,7,0,7,J
5,9.936243,5,8,7,6,7,8,5,6,6,7,2,8,8,9,B
3,5,5,4,2,8,7,3,7,10,6,7,1,9,5,8,S
3,4,4,2,2,4,11,2,7,11,10,5,1,10,2,4,Y
5,7,7,5,5,8,7.245804,4,6,10,5,6,3,8,6,10,B
3,8,5,6,5,8,8,6,4,6,6,8,3,7,6,4,A
3,3,4,5,2,7,7,4,14,9,6,8,0,8,8,8,Z
5,8.025321,7,6,6,7,11,2,2,7,8,8,7,12,1,8,W
4,6,6,4,5,9,5,7,5,6,9,7,3,9,8,5,Y
7,11,10,9,7,6,7,2,7,10,7,10,4,8,4,7,K
3,8,4,6,4,7,7,12,1,6,6,8,5,8,0,8,N
4,4,5,3,1,4,11.88487,4,4,11,11,6,2,10,1,8,V
3,4.601876,5,3,3,6,8,1,7,10,7,10,3,8,2,7,K
2,8,3,5,1,8,13,0,6,6,11,8,0,8,0,8,T
2,5.567712,2,4,1,1,12,4,5,12,11,8,0,8,2,6,F
4,11,6,8,8,7,7.400482,3,5,6,6,10,6,11,7,5,L
5,8,7,10,10,7,8,4,3,7,7,7,6,11,5,6,P
3,6.688835,4,5,2,6,14,1,5,8,10,7,0,8,0,8,T
4,10,6,7,6,8,8,5,5,9,5,7,4,7,5,10,R
10,15.148717,12,8,7,9,3,3,2,9,3,10,11,0,2,8,M
3,5,5,3,2,7,7,2,8,11,5,9,2,8,4,9,E
9,11,10,8,7,5,7,5,9,9,6,9,8,9,6,1,U
2,4,3,2,2,7,7,7,5,9,6,8,2,8,3,8,O
7,10,8,8,5,5,8.450911,6,8,9,7,9,5,11,5,3,U
1,3,3,2,1,8,5.552705,3,5,14,6,11,1,7,0,7,J
6,11,8,8,8,8,7,7,7,7,6,6,3,8,8,11,B
4,5,4,3,4,7,7.295995,6,6,7,6,6,2,8,6,10,P
7,11.012423,8,8,8,5,7,4,5,7,6,11,5,9,8,9,C
8,11.574204,5,6,2,7,9,6,7,12,7,8,2,9,5,9,C
3,7,5,6,5,5,8,3,5,7,7,11,3,9,6,10,C
5,9,7,7,4,6,7,3,6,15,7,11,1,6,2,6,J
4,6,6,4,4,10,6,7,5,6,7,4,8,5,2,5,M
1,0,2,1,0,3,12,5,2,11,8,6,0,8,2,7,F
4,9,6,7,4,6,11,1,9,8,11,8,0,10,1,7,T
3,5,4,4,3,7,7,7,4,9,5,7,2,8,3,7,O
5,5,7,6,7,7,8,4,3,8,8,6,6,11,5,5,P
5,7.371899,5,5,4,7,7,3,4,7,5,9,5,8,6,7,R
2,2,3,4,3,8,7.37234,6,2,5,7,9,3,9,5,9,Q
8,14,7,8,4,5,9.759093,2,7,12,8,6,3,8,5,3,T
3,3.143511,5,3,2,8,7,4,9,6,6,8,2,8,6,8,X
6,8.177373,8,7,9,7,6,7,5,6,5,8,9,8,9,11,M
4,5,5,4,2,4,4,5,8,2,2,5,1,6,1,5,L
6,9.583556,5,4,3,9,5,5,6,12,3,8,5,7,5,10,D
5,7,5,5,3,6,7,6,6,9,7,10,2,8,4,9,G
2,1,3,2,1,7,11.516764,2,6,7,11,8,1,11,1,8,T
6,7.350102,6,5,5,3,11,2,2,9,9,8,6,11,2,7,W
6,8,6,6,4,4,13.045199,5,5,11,9,4,2,12,1,5,T
2,4.279461,4,3,3,9,7,2,6,11,5,6,2,8,4,9,B
4,7,5,5,2,6,9.888919,3,2,8,11,8,2,9,3,8,V
4,4,5,5,2,7,10,15,2,7,2,8,3,8,0,8,H
4,6,5,4,5,7,7,5,6,7,6,7,6,8,3,8,H
2,7,3,5,3,8,7.226662,7,5,7,5,7,2,8,8,7,S
5,10.540313,6,8,6,6,5,7,6,7,5,11,3,10,4,9,G
10,14,9,8,4,8,7,3,7,9,5,7,6,9,4,7,K
6,10,6,6,5,10,6,3,5,9,5,8,6,8,7,9,B
4,10,4,8,5,2,8,5,9,7,7,14,0,8,6,9,E
4,10,5,7,4,6,8,6,10,7,7,10,1,9,8,8,Z
3,6.432582,4,5,5,6,8,3,5,6,7,11,4,11,8,8,E
5,7.48282,6,5,3,8,8,4,9,11,3,8,2,6,4,10,S
6,9.90213,9,9,10,9,7,5,5,6,7,6,10,9,3,6,M
4,3,4,5,2,7,7,4,14,9,6,8,0,8,8,8,Z
6,10,9,8,9,8,8,8,4,6,6,8,3,8,8,4,A
3,4.353793,4,3,2,5,8,5,7,12,9,11,1,10,2,7,C
4,6.104884,5,4,3,8,7,3,7,10,6,8,2,9,4,8,S
4,8,5,6,3,10,7,4,8,11,5,7,2,9,5,9,S
5,9,6,6,2,9,4,3,9,15,4,11,0,7,0,8,J
2,5.424394,4,4,2,7,4,1,8,8,2,10,0,7,2,8,L
2,1,3,2,2,7,7,6,6,7,6,5,2,8,3,7,D
3,5.399699,5,4,2,6,10,1,8,8,11,8,1,11,2,8,Y
3,8,4,6,3,7,7,11,1,7,9,8,8,5,0,8,M
3,11,5,8,6,10,6,1,4,9,4,4,3,8,5,8,I
5,5,6,7,3,8,7,8,8,6,7,9,3,8,4,8,O
3,11,3,8,4,7,7.108587,0,8,7,6,8,0,8,3,8,I
2,2,3,3,2,7,7,5,5,6,6,6,2,8,5,9,B
1,3,2,4,2,7,7,5,2,8,8,10,2,9,4,9,Q
4,6.517285,5,5,2,8,6,7,7,6,6,9,2,8,6,11,G
4,7,6,5,4,9,6.131759,2,8,11,5,8,4,7,6,10,E
5,6.562339,5,4,4,3,10,2,3,10,9,8,6,11,2,6,W
4,8,6,7,5,9,6,2,3,8,3,8,5,7,6,11,K
4,9,6,6,5,9,7,5,5,9,4,7,3,7,4,11,R
5,8.082856,6,6,6,6,7,5,3,6,5,8,7,9,4,8,N
4,6,6,4,4,7,7.77124,2,8,12,7,8,1,9,6,7,Z
4,10.165833,6,8,5,8,6,9,6,8,6,11,4,9,4,8,C
7,10,10,7,6,4,9,3,4,10,10,9,8,7,2,7,N
2,5.8668,3,5,2,8,8,7,6,8,6,8,2,8,9,8,S
3,9,5,7,3,4,8,7,7,9,9,14,2,9,4,9,C
5,10,7,8,5,9,4,5,6,8,5,6,2,8,4,6,J
4,10,5,8,4,5,12,4,7,9,12,7,2,12,1,7,T
4,14.385395,5,8,2,9,5,0,8,14,5,10,0,8,1,9,J
4,6,6,4,8,9,7,5,2,7,6,8,9,11,2,7,W
4,8,6,6,4,5,7,6,8,6,6,13,1,7,4,9,C
5,9.104922,6,8,4,7,7,12,2,8,9,8,8,6,0,8,M
6,8,6,6,3,3,12,4,4,10,12,7,2,10,1,8,V
3,7,5,5,4,7,11,2,2,7,8,8,6,11,1,8,W
3,6,2,9,2,9,8,3,3,12,4,5,2,8,5,10,J
4,4,4,6,2,1,14,5,3,12,9,5,0,8,3,6,F
3,9,4,7,3,8,7.284846,5,8,5,5,6,0,8,8,8,S
7,11,8,8,5,4,8,6,7,12,9,11,2,11,3,7,C
4,8,6,6,6,8,7,5,4,7,8,8,6,8,7,4,Y
5,9,6,7,5,6,8,9,8,7,5,7,2,8,9,9,B
4,10,5,7,3,7,7,8,7,6,6,8,2,7,6,11,G
5,5,7,4,4,7,6,5,5,9,5,9,3,6,5,6,O
3,7,5,5,3,9,7,4,6,10,5,6,2,8,6,9,B
5,5,6,4,2,3,9,5,7,11,11,9,3,9,1,6,U
2,7,3,5,1,14,2,6,5,14,2,11,0,7,0,8,J
5,7.11896,7,5,8,7,7,4,4,7,7,8,10,9,6,8,U
2,3,3,4,2,8,7,5,2,8,7,9,2,9,3,9,Q
3,7,3,5,2,8,7,8,5,9,4,6,3,8,3,8,O
3,4.554813,6,3,3,8,7,3,6,10,5,8,3,8,3,7,H
5,5,6,8,3,7,7.400533,6,9,5,6,10,0,9,9,8,S
4,7,6,5,7,8,6,4,2,7,6,9,6,8,7,13,G
4,8,4,6,3,7,7,8,5,9,7,10,3,8,3,7,O
1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,I
4,8,5,6,2,7,4.460476,14,5,7,14,8,3,9,0,8,U
4,5,5,8,3,8,7,8,7,6,7,8,2,7,6,11,G
5,10.82443,7,8,5,8,5,9,5,6,6,4,5,7,5,9,O
4,6,6,9,9,8,6,5,1,7,6,7,8,8,6,7,P
6,10,5,5,2,6,5,3,7,10,4,13,2,6,6,8,L
5,2,6,3,4,7,6,7,5,7,8,10,8,5,2,9,M
4,5,5,4,2,6,11,2,8,11,9,5,1,10,3,4,T
3,4,4,3,1,5,11.770708,2,7,11,9,4,1,10,2,5,T
1,0,2,1,0,7,7,2,10,8,6,8,0,8,6,8,Z
6,8.303681,8,7,9,8,7,4,4,7,6,6,7,10,7,5,N
6,9,8,7,9,7,7,3,5,8,6,7,6,9,7,5,N
1,0,1,0,0,7,7,3,4,7,6,8,2,8,3,8,X
3,7,5,5,3,9,8,2,6,13,4,5,2,10,3,9,F
5,10.054231,6,8,3,7,8,15,0,7,5,8,3,8,0,8,H
2,9,2,7,2,7,7,0,8,7,6,8,0,8,3,8,I
6,8.627117,8,8,6,8,12,3,2,6,10,9,7,11,7,8,V
5,10,6,8,7,7.478211,7.688799,3,7,8,6,8,2,10,13,7,Z
5,11,5,8,6,5,8.431144,8,3,7,4,8,2,7,6,11,R
6,9,8,7,4,6,7.320769,2,7,7,6,11,0,8,4,8,I
1,0,2,0,0,7,14,1,4,7,10,8,0,8,0,8,T
3,6,4,4,3,8,8,6,5,6,6,5,5,9,2,5,N
5,8,6,6,4,7,8,2,10,12,7,6,1,7,6,6,Z
4,9,5,6,5,7.05423,7,3,6,6,6,9,3,8,5,10,K
4,7,5,5,4,8,9,4,4,11,5,5,3,10,3,7,P
1,3,2,2,1,9,6,4,4,10,3,5,2,8,2,8,D
4,5,5,4,3,5,7,4,8,7,6,10,6,8,5,9,K
3,5,5,3,3,7,8,2,8,11,7,9,2,9,4,8,E
3,4,4,6,1,5,6,7,9,6,5,13,1,8,4,9,C
2,3,4,1,2,5,6,3,4,10,10,10,4,7,1,7,M
4,7,5,6,2,8,6,8,6,6,6,8,3,8,4,8,Q
5,9,5,7,4,6,6,7,6,8,7,12,3,7,5,8,G
4,7,6,5,3,5,8,1,8,10,10,9,2,9,3,6,X
4,5,7,4,4,6,7.359052,3,7,11,9,9,5,8,5,6,H
9,10,9,7,6,6,9.41234,5,3,8,6,6,11,12,4,4,W
7,9,10,6,5,4,10,3,4,10,9,9,7,7,2,7,N
5,10.088374,5,8,7,6,8,8,4,7,5,7,3,8,6,12,R
3,7.85506,4,7,1,0,1,6,6,0,0,6,0,8,0,8,L
2,1,3,2,2,7,7,6,6,7,6,5,2,8,2,7,D
9,10,9,8,3,4,9,6,9,13,12,9,3,9,1,7,U
5,6,5,8,3,4,11.872504,9,2,10,6,4,1,10,4,8,P
2,3,2,1,1,5,11,4,4,10,8,5,1,9,3,7,F
4.092281,8,5,6,2,5,9,7,8,12,9,11,1,10,3,7,C
5,10,6,8,4,5,8.151299,7,7,8,10,10,3,9,1,8,U
3,5.106213,4,4,1,10,13,3,3,3,11,9,0,10,0,8,Y
5,8,7,6,4,7,5,8,4,6,4,7,3,9,4,9,O
2,6,4,4,2,9,4.845451,4,5,14,4,10,0,7,0,8,J
1,3,2,1,1,5,8.562447,4,6,11,9,11,1,9,2,8,C
5,10.6378,8,8,10,8,5,4,5,6,7,6,10,6,6,5,U
5,11,7,8,4,6,11,2,6,13,7,4,1,10,2,7,F
3,5,4,4,3,9,12,3,6,6,11,8,2,11,1,8,T
6,11,4,6,2,6,8,7,6,11,7,7,2,9,5,8,C
5,9.016897,6,8,3,9,6,9,8,7,4,9,3,8,4,8,Q
5,7,6,5,7,8,6.893952,5,1,7,6,8,8,8,5,10,O
5,7,7,5,5,10,6,3,7,11,3,6,4,6,6,11,B
3,9,3,6,1,0,1,5,6,0,0,7,0,8,0,8,L
4,8,6,6,6,7,7,2,4,9,7,8,7,6,2,8,M
7,9,10,7,5,5,9,2,8,10,9,10,3,8,4,5,K
3,6.906681,4,6,2,8,7,6,9,4,6,7,0,8,9,8,S
3,10,5,7,3,7,10,2,6,6,12,9,2,11,2,8,Y
3,3,5,2,2,6,8,3,8,11,8,9,2,9,4,7,E
4,7.595386,5,6,4,7,9,7,7,8,4,6,2,7,9,9,S
6,9,6,6,4,7,10.222545,3,9,12,9,4,2,12,3,4,T
5,6,7,4,5,6,7,1,6,10,6,10,4,8,4,8,K
4,7,6,5,3.93882,8,4,7,4,6,6,11,3,8,5,9,Q
4,6,5,4,4,6,6,6,5,6,8,10,7,5,2,9,M
6,10,7,5,4,13,2,5,2,12,1,9,6,3,1,8,M
4,9,6,7,5,8,7,5,6,10,6,6,3,8,7,9,B
0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,I
5,11,7,8,6,7,7.08823,8,5,7,5,6,3,7,3,8,N
4,9,5,6,5,7,7.29688,3,5,6,6,9,2,8,8,8,X
5,9,8,7,4,7,9,6,5,11,5,4,2,10,4,8,P
6,9,6,4,3,6,7,4,3,10,9,6,3,10,4,4,Y
4,5,6,3,3,4,7.9336,2,7,10,9,11,3,8,3,7,K
4,9,6,7,8,7,9,3,5,5,6,8,8,9,8,7,K
6,12,7,6,5,8,7.308308,3,3,6,9,7,10,10,3,6,W
3,4,5,3,2,6,8,2,9,11,7,8,2,8,4,6,E
4,11,6,8,4,5,4.224725,3,9,6,1,8,1,6,3,6,L
5,10,7,8,6,7,7.197061,8,5,8,5,6,3,7,7,10,H
7,9,9,8,9,6,7.64496,5,7,6,3,7,5,10,9,5,D
3,5.823634,5,4,2,7,10,1,6,13,6,5,3,8,3,7,F
4,7,6,7,3,8,9,8,5,6,7,9,3,8,5,9,Q
2,2.515648,3,3,1,5,4,4,7,2,2,5,1,7,1,6,L
4,9,6,7,7,8,7.25815,6,6,7,6,6,2,8,6,10,B
5,8,7,6,4,9,7.445065,6,6,6,6,4,6,9,2,5,N
4,8,4,6,3,7,7,6,7,11,6,10,2,10,4,9,G
2,4.152856,4,3,3,7,7,3,5,10,6,8,3,8,2,7,H
5,11,6,8,6,7,7,5,6,6,5,8,7,9,3,7,D
4,8,6,7,5,7,7.446202,4,5,6,7,9,4,8,8,8,L
2,1.123539,2,1,1,6,7,8,6,7,6,6,2,8,3,8,D
3,2.528385,5,2,3,8,6,6,4,7,7,8,7,5,2,7,M
4,2,6,3,4,8,6.839357,6,5,6,7,8,8,7,3,6,M
3,8,4,6,2,7,5,14,5,7,13,8,3,9,0,8,U
1,3.7296,2,3,0,7,8,0,7,13,6,8,0,8,0,8,I
6,9,6,4,4,8,9,5,3,10,5,5,5,10,5,6,P
5,11,6,8,5,5,8.874666,7,6,11,10,5,2,9,2,5,F
3,9,6,7,4,11,3,1,2,8,3,9,4,5,3,8,A
3,9,5,7,1,6,8.602475,4,3,7,14,8,3,9,0,8,V
1,0,1,1,0,7,7.108865,11,1,7,6,8,3,8,0,8,H
2,4,4,3,2,7,4,1,8,8,2,10,0,7,2,8,L
3,5.50092,4,4,2,7,7,7,5,10,6,9,3,8,3,8,O
3,9,5,7,4,8,7.540442,7,7,7,7,4,3,8,3,7,D
3,6,4,4,2,7,7,7,5,7,5,9,3,8,3,7,O
6,10,5,5,4,9.45732,8,4,6,11,3,4,2,9,6,9,F
3,10,4,8,4,8,6,8,5,7,7,9,2,9,8,8,S
3,11,4,8,3,8,6,3,6,11,5,10,1,6,2,5,J
4,6,6,6,6,6,8,4,3,6,5,9,7,6,7,8,R
3,5,5,3,2,6,11,2,6,14,7,4,1,9,2,7,F
7,11.313695,9,8,9,9,8,4,5,10,4,7,3,7,5,11,R
3,8.229439,5,7,3,7,11,2,3,6,11,9,2,10,1,8,V
5,9,4,4,2,8,7,3,4,10,5,9,3,9,8,11,E
6,7,9,5,6,9,7,3,6,10,4,7,5,7,4,9,H
8,13,8,8,4,8,7,3,6,9,7,8,6,11,4,7,K
3,8,4,6,2,4,3,6,7,1,1,5,1,6,1,6,L
5,8.493394,7,6,5,7,8,1,8,11,6,9,3,8,4,9,E
3,8,5,6,3,9,3,1,2,7,2,8,2,6,2,7,A
3,7.363874,5,6,5,7,11,2,2,6,8,8,7,11,0,8,W
7,8,10,7,8,6,4,4,6,5,4,7,5,3,7,6,Q
6,8.950777,8,10,8,10,13,5,2,3,8,12,5,15,4,10,Q
4,6,6,4,4,11,7,2,4,9,3,6,7,6,2,8,M
3,6,4,4,2,6,6,4,4,14,8,12,1,6,1,6,J
2,3.841943,4,3,2,10,2,2,2,9,2,9,2,6,2,8,A
5,10.655227,7,8,4,7,3,2,8,7,2,8,1,6,3,7,L
6,9,9,6,5,8,7,3,6,10,5,8,3,8,3,7,H
3,4,5,3,2,8,7,1,8,11,5,8,2,8,4,10,E
3,5,6,4,3,6,9,2,4,10,7,7,5,8,1,8,N
8,12,7,6,3,5,9,4,6,4,4,11,5,10,2,7,N
9.957402,15,10,8,8,9,7,4,5,9,5,7,7,5,9,8,B
2,3.318432,4,2,2,7,7,2,7,11,7,9,2,8,4,8,E
4,8,6,6,8,8,7.489727,3,3,7,6,7,3,7,13,4,S
8,13.391762,7,9,4,4,4,5,5,4,7,8,5,9,2,8,U
6,6,6,4,4,7,12.236547,5,2,8,6,6,7,12,2,6,W
4,9,5,7,6,5,6,3,4,7,6,9,6,9,6,7,C
6,8.422584,7,8,3,8,7,8,8,6,6,9,2,7,6,11,G
4,7,5,5,2,6,11,2,8,11,9,5,1,11,3,4,T
3,4,4,6,2,8,7.09896,8,6,6,7,8,3,8,5,9,Q
3,6.009712,5,5,3,8,12,2,3,5,10,9,4,12,3,7,V
3,9,4,6,3,3,5,1,8,3,1,9,0,7,1,6,L
2,2,1,4,1,7,7.065907,1,8,7,6,8,0,8,3,8,I
4,8,5,6,3,3,7,6,11,7,7,14,0,8,7,7,E
4,7.11284,4,5,3,6,7,6,6,10,7,10,2,9,4,9,G
1,3,2,2,1,7,6,5,4,7,6,10,2,9,3,9,G
3,5.995461,4,5,3,7,7,13,1,7,7,8,3,8,0,8,H
5,11,6,8,4,6,6.436821,7,8,11,6,13,2,9,4,8,G
3,10,5,7,2,7,2.668521,3,1,6,0,8,3,7,2,7,A
3,4,4,3,2,5,11.903815,3,7,11,9,4,1,11,2,5,T
3,2.573977,4,2,2,7,7,6,6,7,6,8,3,8,3,8,H
2,1,3,1,0,7,4,2,0,7,2,8,2,7,1,8,A
4,7.995854,5,8,3,5,9,10,5,7,5,8,3,8,6,10,R
1,0,2,0,0,7,8,11,1,7,5,8,3,8,0,8,H
5,9.676785,7,8,8,7,8,2,5,8,6,8,4,6,8,9,X
3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,X
5,9,6,7,5,8,7,6,5,8,7,7,3,6,4,6,J
10,15,8,8,5,9,7,7,5,10,2,9,7,5,6,10,R
4,10,4,7,5,6,8,5,9,8,7,10,1,9,7,8,Z
5,7,6,5,4,8,7.079599,3,7,10,7,9,2,10,5,8,S
5,7.518675,7,6,6,8,9,7,5,6,6,8,3,7,7,4,A
1,0,1,0,0,2.442089,2,5,4,1,3,5,0,8,0,8,L
4,4.284156,5,3,2,4,10,2,8,10,10,5,3,11,4,3,Y
1,1,2,3,1,7.478296,7,5,8,6,6,7,1,8,7,8,Z
5,7,8,5,6,9,6.448334,2,4,9,5,7,7,6,2,8,M
7,9,8,6,4,4,8,6,8,10,10,9,3,9,2,5,U
3,8,4,6,3,7,8,7,5,9,8,8,3,8,3,8,O
2,2.841613,3,2,2,8,8,3,5,10,5,6,2,8,5,9,B
8,15,8,8,6,1,7,2,3,9,10,9,9,10,1,5,W
4,7,5,8,5,9,9,6,2,4,7,11,3,9,5,10,Q
5,10,6,7,4,6,7,7,7,10,7,11,2,10,4,9,G
1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,I
4,5.671322,5,4,3,6,6,5.276485,6,6,6,10,2,9,4,8,G
4,9,6,6,5,9,10,5,4,6,5,7,3,9,9,4,Z
1,0,2,1,0,7,7,2,10,8,6,8,0,8,6,8,Z
5,6,6,6,6,7,8,5,4,8,7,10,6,10,8,11,E
8,10,7,8,5,3,12,2,3,9,11,8,7,11,2,6,V
4,10,3,5,2,8,7,5,4,11,5,10,3,8,7,11,E
5,10.48186,7,8,5,10,6,2,8,11,4,8,2,8,5,11,E
2,5,4,3,2,7,3,1,7,9,2,10,0,7,2,9,L
6,9,8,8,9,8,7,5,5,7,6,8,8,8,10,3,V
3,8,5,6,6,7,7.612543,3,5,7,6,10,6,11,6,5,L
4,9,4,5,2,8,8.61769,2,5,13,5,5,1,9,5,10,I
5,6.276284,8,4,5,8,6,2,5,9,6,8,7,5,2,8,M
6,11,6,6,3,6,8.460933,5,3,13,9,8,3,10,3,8,S
4,7.584539,5,6,4,7,8,8,4,7,5,6,3,6,7,9,H
3,8,3,6,4,5,9,7,3,7,5,8,2,7,5,11,R
1,0,2,1,0,7,5,10,4,7,12,8,3,10,0,8,U
2,0,2,0,0,7,8,11,1,7,5,8,3,8,0,8,K
5,8,7,6,4,4,9.580239,3,9,11,9,10,2,8,4,5,E
2,1,3,2,1,7,8,7,6,9,7,11,1,9,3,10,C
6,10,9,8,7,10,6,2,5,9,4,7,8,6,2,8,M
3,6,4,4,6,8,7.217044,5,4,7,6,6,3,7,8,5,D
4,9,5,8,5,8,7,3,6,6,7,9,3,8,7,8,L
4,7.674104,5,9,5,9,7,7,3,5,7,10,3,8,7,10,Q
2,3,2,2,1,7,7,6,6,7,6,4,2,8,3,6,D
1,3,2,1,1,5,8,2,7,10,8,9,1,8,3,7,E
3,3,4,1,2,5,11,3,2,9,8,7,6,11,1,6,W
6,8,6,6,5,4,10,2,3,9,9,8,7,11,2,6,W
2,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8,I
