@relation letterRecogTrain-weka.filters.unsupervised.attribute.DMI-D2-N-1-F0.25-E-1-I-1-L1.0E-4

@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute Class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
1,0,2,1,1,6,7,8,6,6,6,6,2,8,3,8,D
3,5,6,4,4,8,7.095941,3,6,10,6,8,3,8,3,8,H
3,6,4,4,3,9,9.993114,2,2,6,9,8,6,11,1,8,W
6,7,8,9,7,8,8,4,6,7,6,7,4,8,8,8,J
3,4,5,3,3,5,9,3,5,10,8,8,3,9,3,7,K
2,1.886286,3,1,1,7,7,5,5,9,6,10,2,9,4,10,G
5,11,7,8,5,8,6.362191,4,6,8,4,9,4,6,6,11,R
4,9,6,7,5,7,7.237739,3,8,5,6,8,3,8,6,7,X
4,7,7,5,4,4,6,4,4,11,11,11,6,6,2,7,M
3,9,4,7,2,7,7,4,14,10,6,8,0,8,8,8,Z
3,7,4,5,3,7,7.08371,3,11,8,6,8,0,8,7,8,Z
2,5,4,4,2,10,6,2,6,12,4,9,1,6,1,7,J
2,7.871631,3,6,1,7,7,0,8,14,6,9,0,8,1,8,I
4,7,6,5,4,8,7,6,7,7,6,5,6,8,3,7,H
1,3,2,2,1,11,5.642343,2,5,11,4,8,0,7,0,7,J
3,7,5,5,2,7,8,6,7,6,10,9,3,9,1,7,U
2,5,4,4,2,7,10,1,7,7,11,8,1,11,2,8,Y
3,7,3,5,3,5,11,8,2,9,7,5,1,10,3,8,P
8,9,9,7,5,3,8.807007,5,8,10,10,10,3,9,2,6,U
4,4,4,6,1,0,0,6,6,0,1,5,0,8,0,8,L
4,10,7,8,5,12,3,2,2,9,2,8,2,6,2,8,A
5,5,5,7,3,6,7,10,10,7,7,6,3,8,4,8,D
4,7.232161,4,6,2,8,5,13,5,6,14,8,3,9,0,8,U
5,8.836551,6,7,6,9,6,6,4,7,8,7,6,9,8,3,Y
5,10,7,8,10,9,6,4,4,6,6,7,8,7,7,6,H
1,1,2,1,0,7,9,4,2,7,13,8,2,10,0,8,V
8,10,9,8,5,4,8,6,9,10,9,9,3,9,3,5,U
4,10,5,7,2,3,8.048674,8,2,7,5,11,3,8,3,10,K
4,8,4,6,3,1,12,3,4,11,10,7,0,8,2,6,F
5,8,5,6,4,8,6.860203,13,1,6,6,7,6,8,1,10,N
5,7.544166,4,5,3,8,10,3,4,11,5,4,3,10,7,7,F
5,9,9,7,6,5,5,2,4,3,2,7,6,7,7,2,A
4,4,4,6,2,1,15,5,3,12,9,4,0,8,2,6,F
4,8,5,6,3,5,8,6,7,9,7,9,3,9,3,5,U
3,7,3,5,2,1,12,4,4,11,10,8,0,8,2,6,F
5,9,7,6,4,9,6.851282,3,5,10,4,6,5,8,1,7,N
4,8,6,6,4,7,8,6,6,6,5,8,4,6,7,9,R
2,3,3,2,2,8,7,3,5,9,4,7,2,7,4,10,R
1,0.219526,2,0,0,7,7,5,7,7,6,13,0,8,4,10,C
4,9,6,7,4,9,4,1,7,9,2,10,3,6,4,9,L
6,9.712379,8,7,5,9,8,1,8,14,5,6,5,8,5,9,F
4,10,6,8,5,10,11.995041,2,7,5,11,7,1,11,1,8,T
5,12.619467,7,8,3,9,3,3,3,7,2,9,3,7,3,9,A
3,6,4,5,4,9,6.179691,4,6,6,6,9,2,8,7,10,L
4,7,6,5,7,8,7,4,3,6,7,8,7,9,5,7,U
4,4,4.873262,3,2,4,8.571075,5,7,10,9,9,3,9,2,5,U
6,8,8,6,5,7,9,8,6,9,7,5,5,9,4,9,D
5,7,5,5,2,4,9,5,8,12,10,8,3,9,1,6,U
4,8.930623,6,7,4,11,5,4,4,9,3,8,2,6,5,9,Z
3,4,4,3,2,5,10,4,4,10,8,4,1,10,4,7,P
1,7,0,5,1,7,7,5,3,7,6,8,0,8,0,8,I
3,11,5,8,3,13,2.768767,5,3,12,1,8,2,6,4,9,A
4,5,5,6,4,7,9,5,3,7,9,11,3,9,6,8,Q
5,7,7,5,3,7,8,4,1,6,8,8,8,9,0,8,W
5,10,6,7,3,6,7.662719,10,10,6,5,6,3,8,4,8,D
3,9,5,6,3,8,14,1,5,7,10,8,0,8,0,8,T
5,8,5,6,2,4,7,8,1,7,6,12,4,8,3,11,K
6,11,6,6,3,5,9,4,3,10,8,5,5,12,2,7,V
4,5.935044,6,4,5,8,7,5,6,9,4,5,3,8,3,8,D
6,9.181715,8,7,5,7,7,2,9,11,5,9,3,8,5,8,E
4,10,7,8,3,8,12,3,4,5,11,8,3,10,1,8,V
2,1,3,2,2,6,7.096137,4,7,7,6,10,3,8,5,9,K
9,13.004237,9,7,5,10,6,4,5,9,5,5,7,10,5,9,H
2,0,2,0,1,7,6,10,0,7,9,8,6,6,0,8,M
1,0,1,0,0,7,8,10,2,7,5,8,2,8,0,8,H
5,11,7,8,7,8,11,3,6,6,11,8,3,12,1,8,T
6,9.271199,6,7,5,6,11,3,7,11,9,5,2,12,2,4,T
2,0,2,1,1,5,7,5,8,7,6,12,0,8,7,9,E
6,8,6,6,4,4,9,1,8,11,10,6,1,10,2,4,Y
3,4,6,3,2,9,6.441202,2,8,10,3,7,2,7,3,9,Y
4,16.885362,4,8,2,8,7,6,9,4,6,6,0,8,9,8,S
2,2.601,3,2,2,7,8,6,4,9,6,8,2,8,2,8,G
3,11.462687,5,8,4,11,3,2,2,9,2,9,3,5,3,8,A
6,9.308518,8,7,5,7.596115,8,3,7,10,5,7,2,8,5,8,S
5,8,5,9,7,8,6,7,4,9,7,8,4,9,5,7,Q
7,11,9,8,9,7,7.408873,8,4,7,5,8,5,8,11,2,A
6,9,8,8,6,6,5,5,5,9,6,10,5,5,7,4,O
6,9,8,8,7,7,4,5,6,7,4,9,5,5,7,7,Q
7,12,6,6,4,6,8.503797,3,4,10,7,5,4,9,8,6,F
6,12,8,7,5,13,2,5,2,11,1,9,7,2,1,8,M
5,9,7,7,4,6,10,2,5,13,7,5,1,10,2,7,F
2,6,4,4,2,9,12.660883,1,7,5,11,7,1,10,1,8,T
4,9,5,7,3,6,8,9,8,9,8,12,2,10,4,9,C
3,7,5,5,4,9,7,4,5,10,4,7,3,7,4,11,R
3,4,4,7,2,3,7,7,3,7,7,11,3,8,3,10,K
6,10,8,7,8,8,8,7,5,7,5,8,5,9,7,12,R
5,4,6,6,2,6,7,7,11,8,6,13,1,9,4,8,C
8,10.369769,7,6,4,7,6,6,5,9,5,6,4,7,5,7,G
3,8,4,6,4,8,7,7,5,7,7,9,2,9,8,8,S
6,9,8,7,6,10,6.094256,3,7,11,4,7,4,7,4,9,D
5,12.631374,7,8,8,8,8,8,6,7,5,5,4,6,9,12,B
2,2.841768,2,2,1,4,11,3,6,11,10,4,1,11,2,5,Y
11,15,10,8,9,9,5.491422,3,6,10,4,6,8,3,9,7,B
5,10.241968,7,8,4,9,2,3,3,8,1,8,2,7,4,8,A
3,4,4,5,2,7,9,15,2,7,3,8,3,8,0,8,H
7,10,10,8,14,9,7,5,2,7,7,8,13,10,4,6,W
3,8,4,6,4,6,8,5,9,7,7,10,2,9,7,7,Z
3,9,5,7,3,9,10,1,6,4,11,8,2,12,2,8,Y
2,1,3,2,2,7,7,6,6,7,6,9,3,9,3,8,H
4,7.761301,6,6,3,5,8,2,8,10,11,9,3,8,4,6,X
2,4,4,2,2,11,2,3,2,10,2,10,2,6,2,9,A
3,1,4,3,2,5,10,3,5,9,8,4,3,10,3,7,P
6,10,7,8,6,7,7,8,7,6,6,9,2,7,5,11,G
5,9.182502,5,7,4,6,7,7,6,10,8,11,2,9,4,9,G
5,7.965964,8,6,9,7,7,3,4,6,6,9,6,9,7,6,R
5,11,6,8,6,6,7,5,6,7,6,7,6,8,5,8,R
6,10,8,8,8,6,6,6,5,7,8,11,8,6,2,9,M
8,10,12,7,9,10,6.342102,2,5,9,4,6,13,8,3,9,M
2,4,4,3,2,8,2,2,1,7,2,8,2,7,3,6,A
6,10,8,7,6,6,7,1,6,10,7,10,3,8,4,8,K
4,3,5,5,3,8,8,5,1,7,8,8,8,9,0,8,W
6,11,4,6,2,9,5.960285,6,5,13,5,9,2,8,4,9,I
2,2.362596,3,3,1,7,12,2,2,7,11,8,2,10,1,8,V
5,9,8,7,4,10,6.956117,3,5,10,2,5,6,9,1,7,N
2,3,3,2,2,6,10.262691,6,2,11,5,4,1,9,2,9,P
4,5,4,6,4,7,8.122746,6,3,9,9,9,3,9,6,7,Q
4,7,6,5,5,7,8,5,5,9,6,6,3,7,6,7,B
7,8.197723,10,8,10,6,8,3,4,8,8,9,8,10,7,4,N
1,3,2,5,1,15,3,5,5,13,0,9,0,7,0,8,J
4,8,6,6,6,7,9,3,4,7,6,7,6,8,6,4,N
1,3.627159,2,3,1,10,6,2,6,12,4,8,1,6,1,7,J
5,10.1607,6,8,6,8,7,7,5,6,7,8,3,8,4,9,Q
1,7,2,5,2,7,7,0,7,7,6,8,0,8,2,8,I
5,11,7,8,7,8,5,7,4,8,6,8,6,8,7,4,A
6,10,9,7,7,11,6,2,7,11,3,8,4,7,5,12,B
5,7.800865,4,5,3,9,6,3,4,11,5,9,3,9,8,12,E
2,1,2,2,1,8,6,6,6,6,5,10,1,7,5,10,G
5,9,5,7,4,5,11,2,7,11,10,5,1,12,2,4,T
7,9,9,8,7,8,4,4,5,9,4,9,4,6,5,7,O
2,3.594213,3,3,1,4,8,5,7,11,9,13,1,9,2,7,C
4,8,7,7,8,9,8,4,4,7,4,7,6,7,6,4,R
3,5,6,4,3,7,7,2,10,12,6,8,1,8,5,7,Z
4,8.338462,5,7,2,5,7,7,10,7,7,12,1,8,4,8,C
5,10,6,8,5,5,7,6,6,10,8,11,2,9,4,10,G
7,11.843385,5,7,4,9,5,4,5,11,4,9,3,9,7,11,E
8,15,8,8,6,8,6,3,5,9,4,8,6,8,6,7,R
5,11,7,8,4,7,7,2,10,12,5,9,1,9,7,8,Z
4,10,7,8,5,11,3,1,2,8,2,9,6,4,3,8,A
4,5,7,3,4,5,6.89564,3,4,10,10,10,9,7,3,8,M
6,8,9,11,11,8,11,3,4,6,8,9,5,13,11,8,Y
1,3,3,1,1,7,12.310486,2,2,7,10,8,2,10,1,8,V
4,6,6,4,5,9,8,3,6,7,6,8,6,8,6,9,B
4,9,4,7,4,7,6.9536,3,12,9,6,8,0,8,7,7,Z
6,14,6,8,4,10,6.06347,4,3,12,6,10,4,9,6,9,L
4,8,6,7,7,5,8,4,4,8,7,9,5,11,9,11,E
8,12.132636,9,7,5,6,8,2,8,11,7,8,5,8,4,6,X
5,11,4,8,3,9,7,2,4,12,5,7,2,9,7,9,J
7,10,6,6,4,8,7,4,3,9,5,6,4,9,8,8,G
2,0,2,1,1,6,7.78876,8,7,7,6,6,2,8,3,8,D
6,5,6,8,3,7,7,15,2,4,6,8,6,8,0,8,N
7,10,7,8,7,4,11,2,2,9,8,7,7,12,2,6,W
3,9,4,6,3,5,9.440357,9,3,7,4,8,3,7,6,11,R
6,9,8,8,9,7,7,4,7,7,5,8,4,7,7,5,D
3,9,5,6,4,6,7.964919,6,6,6,6,6,3,8,6,8,R
5,9,7,7,10,9,9,5,4,7,8,6,6,10,10,10,B
4,8,5,6,6,8,6.613641,4,2,6,6,8,7,8,7,11,G
6,5,6,8,3,5,7,10,10,7,6,5,3,8,4,8,D
4,6,7,5,6,6,8.11594,5,6,8,7,8,6,9,7,7,B
8,13,8,7,4,11,7,4,5,9,4,5,6,9,4,8,H
4,7,8,5,8,10,6,3,3,9,4,7,10,5,3,6,M
7,11,8,8,4,2,8.919268,5,8,11,11,11,1,8,2,6,C
3,8,5,6,3,7,4,0,7,8,3,10,0,7,2,8,L
4,9,6,7,6,7,8,2,6,7,7,9,4,10,6,7,X
5,8.127118,6,6,6,7,9,4,6,8,7,4,5,10,4,7,P
5.230178,10,7,8,4,10,6,2,8,10,1,7,3,8,4,9,X
3,8,4,6,4,7,7,8,4,7,5,8,3,8,2,7,O
6,11,6,8,6,7,7,13,1,6,6,8,5,8,0,8,N
2,2.74786,4,3,2,7,12,2,2,7,11,9,2,10,1,8,V
4,6.525426,5,5,3,9,12,2,3,4,10,9,3,12,2,8,V
3,7.494382,3,6,1,1,14,5,3,12,10,5,0,8,2,6,F
3,9,4,7,4,8,6,5,9,7,6,6,2,7,7,8,Z
6,10,5,5,4,8,10,3,5,11,5,4,3,10,7,7,F
3,7,4,5,2,5,13,3,6,12,9,4,1,11,2,4,T
3,7,4,7,4,8,7.844894,6,4,6,9,9,2,8,5,9,Q
2,5.840982,3,5,2,3,8,6,10,7,6,14,0,8,7,8,E
5,9,8,6,10,7,7,3,2,7,4,8,15,6,3,7,M
4,9,5,7,5,7,7.273058,13,1,7,6,8,5,8,0,7,N
2,1,3,2,1,9,3,2,2,8,2,8,2,6,2,8,A
3,6,6,4,3,9,8,3,5,12,4,4,1,10,3,9,P
3,7,4,5,2,4,2.917758,5,8,1,1,5,0,7,1,5,L
3,8.012909,4,7,3.459067,6,8,9,7,7,5,7,2,8,9,10,B
3,4,4,3,2,7,7,7,7,7,6,5,2,8,3,7,D
8,14.743331,8,8,6,9,4,4.121686,4,10,6,12,9,2,7,11,A
2,4,3,3,2,7,7,6,5,7,6,9,3,8,3,8,H
3,4,4,6,2,7,7,7,6,6,7,7,3,7,6,9,O
4,6.747613,6,5,3,5,9,1,7,8,12,9,1,11,2,7,Y
3,7.094874,4,6,4,9,8,7,2,4,7,11,3,9,6,10,Q
5,7.699032,7,6,7,6,10,5,3,7,7,7,9,13,8,7,G
4,9.197564,6,7,4,12,3,3,2,10,1,9,2,7,3,8,A
2,4,3,3,2,5,9.58795,4,5,10,9,5,1,9,3,6,F
1,0,2,1,1,7,7,7,4,7,6,7,1,8,6,8,B
4,9,5,7,4,9.045344,7,4,6,10,3,7,2,8,5,10,S
8.81359,8.810842,11,6,4,5,8,3,4,13,9,9,7,8,0,7,N
6,7.606119,8,6,6,7,7,3,6,7,8,9,5,10,3,6,A
7,10,9,8,8,8,7,5,6,10,6,6,3,9,7,10,B
4,8,5,6,4,8,7,7,7,7,6,8,2,9,9,8,S
2,5.354587,4,4,2,5,12,3,5,13,7,4,1,9,2,6,F
2,1,3,1,0,7,10,3,1,7,13,8,1,11,0,8,Y
6,10,7,7,7,8,8,6,5,6,5,8,5,7,7,5,A
10,13.032234,10,9,7,5,8,2,4,7,9,7,11,10,2,5,W
1,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8,L
5,10,7,7,6,6,6.00986,7,7,7,10,9,4,6,8,7,T
5,6.663199,5,4,3,9,7,2,6,10,4,7,5,9,3,9,K
7,11,9,8,11,8,9,6,2,7,7,8,9,9,6,12,O
5,10,8,7,5,6,7,3,8,7,6,8,4,8,5,8,K
6,9.61793,8,7,8,8,8,5,7,7,6,9,6,8,4,8,H
5,10,7,8,7,6,7.366246,3,7,6,6,8,7,8,5,9,K
2,3,2,1,1,8,7,6,4,9,6,8,2,8,3,8,O
6,10,8,8,7,7,7,6,6,9,7,6,3,8,8,9,B
5,10,6,9,6,8,6.615834,7,5,6,6,9,3,8,5,8,Q
5,10,7,8,4,10,7,4,6,12,3,4,2,9,3,9,P
2,3,3,1,1,8,6.831632,3,8,6,6,8,2,8,5,8,X
3,5.306628,4,4,2,6,7,6,7,6,7,12,1,8,4,10,C
9,9.621774,7,5,3,6,12,6,4,13,5,3,4,10,4,8,P
6,9,6,5,5,7,7,3,4,7,5,9,5,8,6,7,R
8,12,8,6,6,8,7,3,5,9,3,8,6,7,6,7,R
2,2,3,3,2,8,7,3,8,6,6,8,2,8,5,9,X
4,11,6,8,5,6,8.036923,6,5,7,7,8,6,9,1,7,N
7,11,5,6,2,7,7,7,7,12,6,9,2,9,5,9,C
4,10,6,8,7,7,9,6,3,5,5,11,5,7,8,7,G
2,2.133066,3,2,1,6,12,3,6,8,11,7,2,11,1,7,T
3,6.561246,4,5,4,5,7,3,4,7,6,11,4,9,7,9,C
6,11,8,8,12,8,7,5,4,7,7,7,8,10,10,10,B
6,9,8,7,4,6,8,5,2,7,8,8,9,9,0,8,W
4,9.309225,5,8,6,5,9,4,6,9,10,7,2,9,3,6,F
5,6,5,4,2,4,9,6,7,10,10,9,3,9,2,5,U
4,6,5,4,3,7,7,2,9,11,6,8,1,9,6,8,Z
7,11,7,8,3,4,11,3,4,9,11,7,3,10,1,8,V
6,10.171766,8,8,8,7,6,5,5,7,6,8,6,10,8,12,F
3,11,4,8,2,7,7,0,8,14,6,8,0,8,1,8,I
4,7,5,5,4.024569,9,6.754753,5,3,7,5,7,3,8,9,5,Z
6,7,6,5,3,7,9.51574,3,7,11,8,4,4,10,4,4,T
3,11,4,8,4,7,7,4,4,7,6,8,3,8,4,8,X
4,7.87852,6,6,4,7,9,2,9,11,7,6,1,8,6,6,Z
4,7,8,5,8,10,3.627249,2,1,9,4,9,8,6,2,6,M
4,5,5,7,2,7,5,14,5,7,14,8,3,9,0,8,U
6,10,8,7,5,8,5.667004,3,10,12,4,9,1,7,6,9,Z
1,0,1,1,0,7,7,2,10,8,6,8,0,8,6,8,Z
4,9,6,8,6,7,6.432928,4,3,6,6,9,5,6,2,8,U
7,11,7,8,4,6,8,2,8,8,10,5,5,11,6,3,Y
5,9,7,6,6,5,7.406652,1,6,9,8,10,4,7,3,8,K
2,6,3,4,1,7,7,3,13,9,6,8,0,8,8,8,Z
9,13,7,7,4,9,5,5,6,9,4,9,6,6,7,11,R
6,8,8,6,7,8,7,1,6,9,4,8,4,8,4,8,K
1,0,1,0,0,3,12,4,2,11,9,6,0,8,2,7,F
5,10,8,8,9,7,5.725835,3,6,6,7,11,4,11,8,7,E
2,2.351362,3,1,1,5,8,2,7,11,8,10,1,8,3,7,E
5,10,7,8,6,10,6.339297,3,6,10,4,7,3,7,5,11,B
5,9,7,7,9,8,7,3,4,6,7,8,10,8,8,7,K
1,0,2,1,0,2,1,6,4,0,2,5,0,8,0,8,L
6,13.095252,6,7,3,7,9,2,6,12,5,5,2,9,6,6,F
2,3.32698,4,2,2,6,7,1,6,10,7,10,3,8,2,8,K
1,0,2,0,1,8,7,5,5,6,6,9,1,8,5,10,G
4,7,5,5,4,5,7,6,7,6,6,13,3,8,5,10,K
7,12,7,6,4,9,4,4,8,11,4,10,3,7,8,11,Q
5,7,6,5,3,8,6.667021,2,9,12,5,10,2,9,6,9,Z
3,2,5,4,2,6,10,1,8,8,12,8,1,11,3,7,Y
3,7.921701,5,6,3,11,2,3,3,10,2,9,2,6,3,8,A
3,8,4,5,1,10,15,1,6,4,11,9,0,8,0,8,T
2,4,4,3,2,9,6,3,6,10,4,6,3,7,3,8,D
5,5,6,7,3,7,7.075795,7,9,5,5,9,1,9,7,11,G
3,8,5,6,3,12,3,3,2,11,1,9,2,6,2,9,A
5,11,8,8,6,8,7,3,9,5,6,8,3,8,7,8,X
4,7,6,6,7,8,7.008431,5,5,7,6,8,7,7,9,6,B
1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,I
3,10,4,7,2,7,7,6,9,4,6,8,0,8,9,7,S
2,3,3,2,1,4,11.211778,2,7,10,10,6,1,11,2,4,Y
6,9.316141,8,8,8,8,6,5,5,6,7,8,8,6,2,7,M
4,6.596608,6,5,4,5,7,5,8,7,6,12,3,8,5,10,K
2,3,2,2,1,8,7,6,3,9,6,8,2,8,3,8,O
3,9,5,6,5,9,5,3,5,7,6,5,6,6,5,6,I
5,10,5,8,4,3,10.818183,2,3,9,11,8,2,11,1,8,V
5,7.980009,7,6,7,7,8,6,4,8,6,8,4,10,8,11,F
2,3,3,2,2,8,6.66224,1,7,11,5,8,2,8,4,10,E
4,9.007475,6,7,4,9,5,3,10,11,4,9,1,7,6,9,Z
2,3,3,2,1,7,7,7,4,7,6,8,2,8,2,8,O
5,10,7,7,6,8,8,8,5,5,7,9,3,7,4,7,U
4,9,4,7,2,6.592431,7,4,14,9,6,8,0,8,8,8,Z
5,11,5,6,4,8,6,3,5,9,5,7,5,9,5,8,D
4,5,5,7,3,5,8.521511,9,4,7,4,8,3,7,6,11,R
2,2.260576,3,2,1,5,12,2,2,8,10,7,2,11,0,8,V
4,9,6,6,7,7,8,6,7,7,5,8,3,8,3,8,H
7,9,7,7,3,3,10.075,4,7,12,12,6,2,11,2,6,Y
3,6,5,4,5,6,7,3,6,6,5,8,3,8,4,9,K
2,6,3,4,1,0,2.170129,5,6,0,0,6,0,8,0,8,L
5,6.112632,7,4,7,9,8,4,4,7,6,7,8,6,6,5,N
4,8.951789,6,7,8,7,5,4,3,7,5,10,8,7,8,13,G
5,10,6,8,4,8,7,3,6,14,5,9,1,6,1,7,J
1,0,1,0,0,4,7.733176,5,2,7,6,10,2,7,1,10,K
4,9,6,7,7,8,6,5,4,8,6,9,5,7,13,9,S
6,11,8,8,7,9,6.710987,4,5,9,4,7,3,7,4,11,R
2,1,3,3,2,7,9,5,4,7,6,6,4,8,1,6,N
1,0,1,0,0,7,7.267129,10,0,5,6,8,4,8,0,8,N
4,9,6,7,4,6,10,3,7,10,9,4,1,10,5,7,P
7,9,6,4,3,9.478962,7,4,5,8,3,5,5,9,4,8,H
2,5.15389,3,4,1,1,11,5,6,11,10,9,0,8,3,7,F
6,8,8,7,8,8,8,2,5,8,6,8,4,8,8,8,X
3,8,5,6,4,8,8,7,7,7,5,7,3,8,3,7,H
4,7,5,5,2,7,3,14,6,7,13,8,3,9,0,8,U
4,9,5,6,6,8,5,4,3,7,5,11,6,8,5,11,G
6,12,5,7,3,7,6.935285,4,9,10,5,9,3,7,9,8,Q
3,9.754239,4,8,5,6,8,5,9,7,7,9,2,9,7,8,Z
0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,I
4,7.318202,5,6,3,6,10,9,4,7,5,8,3,8,6,11,R
1,2.361724,2,3,2,8,7,6,2,6,6,9,2,9,3,10,Q
6,11,8,9,3,8,7,3,7,15,5,10,1,6,1,7,J
4,8,6,6,5,6,7,6,6,7,9,9,3,10,5,8,T
6,11,5,6,2,5,8.632474,3,7,13,7,5,2,8,4,4,T
2,3,3,2,1,6,7.878677,6,6,7,9,9,3,9,0,8,V
2,3,3,2,2,7,6.913874,1,7,10,5,9,1,8,4,9,E
9,9.981366,9,7,9,4,10,2,3,9,8,8,8,11,2,6,W
6,9,8,7,5,7,9,6,5,7,6,6,7,8,3,8,N
2,1,2,2,1,8,7,6,5,7,7,8,2,9,8,8,S
5,5,6,8,3,7,7.006201,4,15,9,6,8,0,8,8,8,Z
7,9,8,6,4,4,10.264402,1,7,10,11,6,2,11,4,3,Y
4,8.180391,5,8,3,8,6,9,7,6,5,9,3,8,4,8,Q
3,7.312942,5,6,4,6,9,3,4,8,7,7,4,10,8,9,F
4,8.431533,6,7,3.084801,5,8,6,6,8,8,15,3,10,4,9,C
4,8,6,6,4,8,3,2,2,6,2,7,2,6,2,7,A
4,2,5,3,4,9,6.027372,6,4,6,7,6,9,6,3,6,M
3,10,4,7,2,7,7.510969,0,8,13,6,7,0,8,1,7,I
3,4,5,7,2,5,8,7,10,6,7,12,1,7,4,8,C
2,6.910612,4,6,1,8,8,4,2,7,13,8,3,9,0,8,V
2,3,3,1,1,8,7,7,5,7,6,8,2,8,3,8,O
6,7,8,9,8,9,8,6,5,9,3,6,3,5,8,7,Z
4,8,5,6,2,7,7.331355,8,8,7,6,7,3,8,4,8,Q
2,0,2,1,0,3,13,5,2,11,8,5,0,8,2,7,F
6,10,7,8,6,8,7.196669,9,5,5,5,5,5,8,5,8,O
5,11,7,8,7,8,7,3,5,6,7,6,4,10,11,9,X
6,8,7,7,8,6,7,2,5,8,7,10,4,10,8,6,X
1,3,2,2,1,6,8,4,6,11,8,12,1,10,3,8,C
4,9,6,7,4,9,7,6,5,6,6,4,5,8,2,5,N
3,3,4,4,2,7,7.273832,14,1,7,5,8,3,8,0,8,H
3,6.356838,5,5,3,8,8,4,1,7,8,8,8,10,0,8,W
6,8,8,6,4,3,9,3,7,11,11,11,4,7,4,5,K
2,3,3,2,2,9,7,4,6,10,4,6,2,8,2,8,D
9,13,8,7,5,8,7.596941,4,6,9,5,5,4,9,6,5,Y
6,11,6,8,3,4,9,9,2,7,3,11,4,8,2,11,K
3,7,5,5,6,7,8,6,4,6,6,8,5,8,7,9,M
4,3,5,4,2,7,6,8,8,6,5,7,3,8,4,8,O
5,7,6,8,7,7,9,5,5,7,6,8,4,8,8,7,F
8,14,7,8,5,6,7,5,6,9,6,6,5,8,7,4,D
2,2,3,3,2,8,8,6,2,5,7,9,2,9,5,10,Q
1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,I
5,9.003316,6,7,6,8,6,6,5,6,7,8,8,6,2,7,M
5,6.023996,6,8,2,5,7,7,11,7,6,13,1,9,4,8,C
3,5,4,6,3,8,6,6,4,9,6,9,3,9,4,8,Q
2,1,4,3,1,7,12.394478,2,3,7,11,9,2,10,1,8,V
4,5.994038,3,4,2,6,9,5,3,8,5,6,4,9,5,8,O
3,3,3,4,2,5,7,9,8,6,5,5,3,8,4,8,D
6,5,7,8,4,8,7,13,2,7,9,8,9,6,0,8,M
3,3,5,4,1,9,9,3,1,5,13,8,2,10,0,8,Y
5,9,4,4,3,6,7.738938,6,4,9,8,9,4,9,4,8,O
5,10,8,8,11,9,6.930387,5,5,7,6,6,5,8,11,6,D
7,11,7,8,5,7,6.323838,7,7,10,7,13,3,8,5,7,G
1,4,2,3,1,7,3.214218,1,6,8,2,10,0,7,2,8,L
4,8,5,6,5,7,7,5,7,7,6,5,6,8,3,7,D
6,7,6,5,4,3,10,3,3,10,10,8,7,10,2,7,W
3,5.269044,4,4,2,4,4,4,9,2,1,7,0,7,1,6,L
7,12.896802,7,8,5,10,5,2,5,9,4,8,6,8,6,9,R
2,3.197333,3,3,3,7,7,6,6,7,6,5,2,8,2,7,D
11,14,9,8,4,4,3,5,5,4,7,7,6,6,2,6,U
3,7,3,5,2,3,14,7,2,12,7,3,0,10,4,8,P
3,5,4,3,1,4,11.904186,4,4,11,11,7,2,11,1,8,V
1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,J
3,5,3,3,2,8,6.771924,5,10,6,6,7,2,8,7,8,Z
6,8.390406,9,8,8,8,8,3,5,7,7,8,5,8,4,5,A
3,4,4,6,3,6,7.424649,9,8,7,5,7,2,8,9,10,B
5,6,7,7,6,7,8.048258,4,5,8,6,8,4,10,7,6,F
7,9,6,4,5,9,7,3,5,9,4,7,7,5,7,8,B
5,9,7,7,8,10,6,2,4,9,5,6,6,9,5,7,F
5,7.223029,7,5,4,10,8,4,6,10,1,4,5,9,1,7,N
5,8.837496,6,7,5,8,6,8,7,8,4,10,4,9,5,6,O
2,3,3,4,2,8,7.344325,6,1,5,7,10,2,10,5,10,Q
8,16.752177,7,8,4,8,2,3,2,8,5,12,5,4,5,5,A
4,7,4,4,2,6,8.469504,8,3,7,4,8,3,7,6,11,R
5,7,8,5,6,5,8.471504,3,6,10,8,8,3,8,3,6,H
3,4,4,7,2,9,8,6,9,4,6,7,0,7,9,8,S
4,10,5,8,4,7,7,12,2,7,9,8,8,6,0,8,M
3,7,4,5,2,6,12,2,7,8,11,8,1,11,1,7,T
5,7,5,5,4,4,10,3,2,9,8,7,6,11,2,6,W
3,7.296674,5,6,2,6,9,4,1,8,12,8,2,10,0,8,V
3,5.309882,4,4,3,6,8,5,10,7,7,10,1,9,7,8,Z
3,7,3,5,1,1,1,5,5,0,1,6,0,8,0,8,L
